min_child_weight,nthread,n_estimators,max_depth,learning_rate,max_delta_step,subsample,colsample_bytree,lambda,alpha,scale_pos_weight,train_time,test_time,accuracy
0,0,1,0,0,0,0,0,0,0,0,12.12938571,0.324535847,70.37133618
0,0,1,0,0,0,0,0,0,0,1,12.27862692,0.323855877,70.37133618
0,0,1,0,0,0,0,0,0,1,0,12.29468966,0.323853016,70.38176698
0,0,1,0,0,0,0,0,0,1,1,12.16168928,0.324450254,70.38176698
0,0,1,0,0,0,0,0,1,0,0,12.20642734,0.32297492,70.43392093
0,0,1,0,0,0,0,0,1,0,1,12.25005269,0.3241117,70.43392093
0,0,1,0,0,0,0,0,1,1,0,12.31478715,0.324719429,70.37133618
0,0,1,0,0,0,0,0,1,1,1,12.42665362,0.324100733,70.37133618
0,0,1,0,0,0,0,1,0,0,0,19.25285578,0.309516907,70.41305935
0,0,1,0,0,0,0,1,0,0,1,19.1231966,0.306770325,70.41305935
0,0,1,0,0,0,0,1,0,1,0,19.12773991,0.31153059,70.45478252
0,0,1,0,0,0,0,1,0,1,1,19.25097942,0.308632851,70.45478252
0,0,1,0,0,0,0,1,1,0,0,19.15210795,0.307379007,70.49650568
0,0,1,0,0,0,0,1,1,0,1,19.12951946,0.306982517,70.49650568
0,0,1,0,0,0,0,1,1,1,0,19.22432351,0.307793379,70.41827475
0,0,1,0,0,0,0,1,1,1,1,19.30589294,0.307392836,70.41827475
0,0,1,0,0,0,1,0,0,0,0,9.215543509,0.322900534,70.4756441
0,0,1,0,0,0,1,0,0,0,1,9.258281946,0.321633101,70.4756441
0,0,1,0,0,0,1,0,0,1,0,9.339853048,0.321840286,70.59559821
0,0,1,0,0,0,1,0,0,1,1,9.433208942,0.321075916,70.59559821
0,0,1,0,0,0,1,0,1,0,0,9.341717482,0.319427013,70.52779806
0,0,1,0,0,0,1,0,1,0,1,9.362751722,0.321474552,70.52779806
0,0,1,0,0,0,1,0,1,1,0,9.37039423,0.320631027,70.49650568
0,0,1,0,0,0,1,0,1,1,1,9.209878206,0.320854187,70.49650568
