spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,solving_time_feature1_2_7_10286,solving_time_feature8_2_7_10286,solving_time_feature9_1_2_10286,solving_time_feature10_1_2_8287,solving_time_feature11_2_7_4435,solving_time_feature12_2_7_4435,solving_time_amazon_micro_2_7_10286,solving_time_azure_2_7_10286,solving_time_amazon_nano_2_7_10286,solving_time_feature20_2_7_10286
0,0,1,1,1,1,0,0,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.145,0.235,0.2,0.01,0.37,0.095
1,0,1,1,1,1,0,0,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5,5.005,5,5.005,5.015
0,1,1,1,1,1,0,0,1,0,1,1,1,1,0.1,0.04,0.065,0.26,0.06,0.04,0.49,0.04,0.995,0.005
1,1,1,1,1,1,0,0,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5,5,5,5.005,5.02
0,0,0,0,0,0,1,0,1,0,1,1,1,1,0.04,0.015,0.065,0.12,0.61,0.12,0.205,0.01,0.39,0.095
1,0,0,0,0,0,1,0,1,0,1,1,1,1,5,5,5,5,5,5,5.025,5,5.055,5.02
0,1,0,0,0,0,1,0,1,0,1,1,1,1,0.06,0.025,0.02,1.005,0.53,0.08,0.29,0.02,0.595,0.065
1,1,0,0,0,0,1,0,1,0,1,1,1,1,5.01,4.16,5,5,5.015,1.35,5.02,3.86,5.03,5.02
0,0,1,0,0,0,1,0,1,0,1,1,1,1,0.03,0.01,0.065,0.125,0.49,0.19,0.155,0.01,0.335,0.095
1,0,1,0,0,0,1,0,1,0,1,1,1,1,0.515,0.245,5,5,0.32,5.01,2.48,0.215,4.86,5.02
0,1,1,0,0,0,1,0,1,0,1,1,1,1,0.095,0.04,0.015,0.99,0.04,0.235,0.47,0.04,0.98,0.065
1,1,1,0,0,0,1,0,1,0,1,1,1,1,5.01,5.01,5,5,0.225,5.01,5.025,5.01,5.03,5.02
0,0,0,1,0,0,1,0,1,0,1,1,1,1,0.025,0.01,0.065,0.125,0.015,0.075,0.14,0.01,0.375,0.09
1,0,0,1,0,0,1,0,1,0,1,1,1,1,5.035,5.02,5,5,5.02,5.025,5,5.02,5.045,5.02
0,1,0,1,0,0,1,0,1,0,1,1,1,1,0.03,0.01,0.02,0.98,0.075,0.035,0.16,0.01,0.32,0.065
1,1,0,1,0,0,1,0,1,0,1,1,1,1,5.03,5.04,5,5,5.02,5.025,5.025,5.04,5.06,5.02
0,0,1,1,0,0,1,0,1,0,1,1,1,1,0.035,0.02,0.065,0.125,0.07,0.05,0.2,0.02,0.455,0.09
1,0,1,1,0,0,1,0,1,0,1,1,1,1,5.025,5.02,5,5,5.01,5.03,5.025,5.02,5.025,5.02
0,1,1,1,0,0,1,0,1,0,1,1,1,1,0.02,0.005,0.01,0.985,0.075,0.01,0.11,0.005,0.28,0.065
1,1,1,1,0,0,1,0,1,0,1,1,1,1,5.03,5.02,5,5,5.02,5.03,5.02,5.02,5.04,5.02
0,0,0,0,1,0,1,0,1,0,1,1,1,1,0.105,0.05,0.04,0.085,0.03,0.04,0.56,0.05,1.155,0.1
1,0,0,0,1,0,1,0,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.01,5.01,5.045,5.02
0,1,0,0,1,0,1,0,1,0,1,1,1,1,0.13,0.055,0.03,0.5,0.155,0.055,0.6,0.05,1.275,0.13
1,1,0,0,1,0,1,0,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.045,5.01,5.085,5.02
0,0,1,0,1,0,1,0,1,0,1,1,1,1,0.04,0.01,0.04,0.08,0.185,0.01,0.22,0.015,0.42,0.11
1,0,1,0,1,0,1,0,1,0,1,1,1,1,5.015,5.01,5,5,5.02,5.02,5.025,5.01,5.065,5.02
0,1,1,0,1,0,1,0,1,0,1,1,1,1,0.115,0.045,0.03,0.495,0.02,0.08,0.575,0.045,1.14,0.135
1,1,1,0,1,0,1,0,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.025,5.01,5.055,5.02
0,0,0,1,1,0,1,0,1,0,1,1,1,1,0.015,0,0.04,0.08,0.06,0.11,0.08,0,0.205,0.105
1,0,0,1,1,0,1,0,1,0,1,1,1,1,5.01,4.875,5,5,3.695,5.02,5.03,4.46,5.02,5.02
0,1,0,1,1,0,1,0,1,0,1,1,1,1,0.03,0.005,0.04,0.5,0.32,0.07,0.115,0.01,0.27,0.13
1,1,0,1,1,0,1,0,1,0,1,1,1,1,3.49,1.565,5,5,5.02,5.02,5.02,1.43,5.07,5.02
0,0,1,1,1,0,1,0,1,0,1,1,1,1,0.02,0,0.04,0.09,0.06,0.06,0.08,0,0.215,0.105
1,0,1,1,1,0,1,0,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.02,5.045,5.01,5.085,5.02
0,1,1,1,1,0,1,0,1,0,1,1,1,1,0.07,0.03,0.03,0.5,0.05,0.09,0.32,0.025,0.655,0.135
1,1,1,1,1,0,1,0,1,0,1,1,1,1,5.015,5.01,5,5,2.875,5.02,5.04,5.01,5.045,5.015
0,0,0,0,0,1,1,0,1,0,1,1,1,1,0.035,0.015,0.02,0.14,0.085,0.085,0.175,0.015,0.395,0.04
1,0,0,0,0,1,1,0,1,0,1,1,1,1,5.005,5,5,5,5.01,5.01,5.04,5.01,5.025,5.02
0,1,0,0,0,1,1,0,1,0,1,1,1,1,0.075,0.035,0.07,0.26,0.21,0.34,0.41,0.035,0.835,0.005
1,1,0,0,0,1,1,0,1,0,1,1,1,1,5,5.01,5,5,5.01,5.015,5.025,5.005,5.05,5.02
0,0,1,0,0,1,1,0,1,0,1,1,1,1,0.04,0.015,0.02,0.145,0.095,0.215,0.19,0.015,0.435,0.04
1,0,1,0,0,1,1,0,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.01,5.02,5.01,5.045,5.02
0,1,1,0,0,1,1,0,1,0,1,1,1,1,0.09,0.04,0.065,0.245,0.135,0.08,0.455,0.04,0.875,0
1,1,1,0,0,1,1,0,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5,5.045,5.005,5.015,5.01
0,0,0,1,0,1,1,0,1,0,1,1,1,1,0.04,0.02,0.02,0.145,0.055,0.06,0.175,0.02,0.445,0.04
1,0,0,1,0,1,1,0,1,0,1,1,1,1,5.015,5,5,5,5.01,5.01,5,5.005,5.025,5.02
0,1,0,1,0,1,1,0,1,0,1,1,1,1,0.07,0.025,0.07,0.25,0.08,0.155,0.32,0.025,0.655,0.005
1,1,0,1,0,1,1,0,1,0,1,1,1,1,5.01,5,5,5,5,5.01,5.015,5.01,5.045,5.015
0,0,1,1,0,1,1,0,1,0,1,1,1,1,0.04,0.02,0.02,0.145,0.12,0.1,0.205,0.015,0.395,0.04
1,0,1,1,0,1,1,0,1,0,1,1,1,1,5.005,5.01,5,5,5,5.01,5.02,5,5.025,5.02
0,1,1,1,0,1,1,0,1,0,1,1,1,1,0.07,0.025,0.07,0.255,0.095,0.12,0.37,0.03,0.735,0.005
1,1,1,1,0,1,1,0,1,0,1,1,1,1,0.87,0.385,5,5,5.005,5.01,4.085,0.37,5.025,5.015
0,0,0,0,1,1,1,0,1,0,1,1,1,1,0.04,0.02,0.02,0.145,0.255,0.11,0.2,0.01,0.425,0.1
1,0,0,0,1,1,1,0,1,0,1,1,1,1,5,5.01,5,5,5.01,5.01,5.015,5.01,5.005,5.02
0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.095,0.04,0.07,0.255,0.17,0.11,0.485,0.04,1,0
1,1,0,0,1,1,1,0,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.01,5.025,5.005,5.065,5.015
0,0,1,0,1,1,1,0,1,0,1,1,1,1,0.035,0.015,0.02,0.145,0.29,0.08,0.185,0.02,0.46,0.1
1,0,1,0,1,1,1,0,1,0,1,1,1,1,5,5.01,5,5,5.01,5.01,5.015,5.005,5.065,5.015
0,1,1,0,1,1,1,0,1,0,1,1,1,1,0.07,0.035,0.07,0.255,0.155,0.145,0.39,0.035,0.77,0.005
1,1,1,0,1,1,1,0,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5.01,5,5.005,5.02,5.02
0,0,0,1,1,1,1,0,1,0,1,1,1,1,0.04,0.02,0.02,0.135,0.22,0.06,0.2,0.02,0.4,0.1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.01,5.005,5,5.015,5.01
0,1,0,1,1,1,1,0,1,0,1,1,1,1,0.085,0.04,0.075,0.255,0.09,0.135,0.42,0.04,0.85,0.005
1,1,0,1,1,1,1,0,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.01,5.02,5.01,5.025,5.015
0,0,1,1,1,1,1,0,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.05,0.08,0.2,0.02,0.4,0.095
1,0,1,1,1,1,1,0,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5.005,5.04,5.01,5.065,5.02
0,1,1,1,1,1,1,0,1,0,1,1,1,1,0.065,0.03,0.065,0.26,0.105,0.1,0.36,0.025,0.775,0
1,1,1,1,1,1,1,0,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5.01,5.025,5.01,5.01,5.015
0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.01,0,0.07,0.12,0.11,0.04,0.08,0,0.19,0.095
1,0,0,0,0,0,0,1,1,0,1,1,1,1,5,5.01,5,5,5,5.005,5.02,5.005,5.045,5.02
0,1,0,0,0,0,0,1,1,0,1,1,1,1,0.06,0.03,0.015,0.98,0.005,0.035,0.31,0.02,0.56,0.065
1,1,0,0,0,0,0,1,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5.01,5.02,5.005,5.03,5.015
0,0,1,0,0,0,0,1,1,0,1,1,1,1,0.01,0,0.065,0.12,0.01,0.1,0.045,0,0.11,0.095
1,0,1,0,0,0,0,1,1,0,1,1,1,1,5.01,5.02,5,5,5.01,5.01,5.015,5.02,5.055,5.02
0,1,1,0,0,0,0,1,1,0,1,1,1,1,0.02,0,0.015,0.98,0.05,0.18,0.07,0.005,0.155,0.065
1,1,1,0,0,0,0,1,1,0,1,1,1,1,4.97,2.09,5,5,5.01,5.01,5.03,2.07,5.065,5.02
0,0,0,1,0,0,0,1,1,0,1,1,1,1,0.02,0.005,0.07,0.12,0.065,0.215,0.125,0.01,0.26,0.09
1,0,0,1,0,0,0,1,1,0,1,1,1,1,5.03,5.02,5,5,5.02,5.03,5.035,5.02,5.055,5.02
0,1,0,1,0,0,0,1,1,0,1,1,1,1,0.025,0.005,0.015,0.99,0.025,0.04,0.15,0.01,0.325,0.07
1,1,0,1,0,0,0,1,1,0,1,1,1,1,5.025,5.02,5,5,5.02,5.035,5.005,5.025,5.02,5.02
0,0,1,1,0,0,0,1,1,0,1,1,1,1,0.015,0.01,0.07,0.12,0.07,0.215,0.155,0.01,0.26,0.095
1,0,1,1,0,0,0,1,1,0,1,1,1,1,5.025,5.02,5,5,5.02,5.03,5.01,5.02,5.04,5.02
0,1,1,1,0,0,0,1,1,0,1,1,1,1,0.025,0.01,0.015,0.975,0.03,0.04,0.15,0.01,0.245,0.07
1,1,1,1,0,0,0,1,1,0,1,1,1,1,5.025,5.02,5,5,5.02,5.025,5.045,5.02,5.05,5.02
0,0,0,0,1,0,0,1,1,0,1,1,1,1,0.145,0.065,0.04,0.08,0.305,0.065,0.785,0.065,1.52,0.105
1,0,0,0,1,0,0,1,1,0,1,1,1,1,5.01,5.01,5,5,5.015,5.02,5.025,5.01,5.065,5.02
0,1,0,0,1,0,0,1,1,0,1,1,1,1,0.05,0.02,0.035,0.52,0.35,0.23,0.3,0.02,0.595,0.135
1,1,0,0,1,0,0,1,1,0,1,1,1,1,5.015,5.01,5,5,5.02,5.015,5.025,5.01,5,5.02
0,0,1,0,1,0,0,1,1,0,1,1,1,1,0.145,0.065,0.04,0.08,0.3,0.07,0.74,0.08,1.59,0.11
1,0,1,0,1,0,0,1,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.02,5.01,5.02,5.02
0,1,1,0,1,0,0,1,1,0,1,1,1,1,0.05,0.015,0.03,0.495,0.355,0.225,0.285,0.02,0.575,0.125
1,1,1,0,1,0,0,1,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.01,5.01,5.05,5.015
0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.15,0.07,0.04,0.08,0.3,0.06,0.775,0.065,1.545,0.1
1,0,0,1,1,0,0,1,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.01,5.01,5.055,5.02
0,1,0,1,1,0,0,1,1,0,1,1,1,1,0.055,0.02,0.035,0.5,0.345,0.225,0.285,0.02,0.535,0.12
1,1,0,1,1,0,0,1,1,0,1,1,1,1,5.015,5.015,5,5,5.02,5.02,5.025,5.01,5.045,5.02
0,0,1,1,1,0,0,1,1,0,1,1,1,1,0.15,0.06,0.04,0.085,0.315,0.07,0.755,0.06,1.58,0.1
1,0,1,1,1,0,0,1,1,0,1,1,1,1,5.01,5.01,5,5,5.015,5.02,5.02,5.01,5.03,5.015
0,1,1,1,1,0,0,1,1,0,1,1,1,1,0.05,0.02,0.04,0.505,0.34,0.225,0.235,0.02,0.595,0.13
1,1,1,1,1,0,0,1,1,0,1,1,1,1,5.015,5.01,5,5,5.02,5.02,5.03,5.01,5.035,5.02
0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.035,0.02,0.02,0.14,0.2,0.1,0.18,0.015,0.325,0.04
1,0,0,0,0,1,0,1,1,0,1,1,1,1,5,5.01,5,5,3.955,5,5.025,5,5.025,5.02
0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.07,0.03,0.07,0.245,0.14,0.04,0.35,0.03,0.7,0.005
1,1,0,0,0,1,0,1,1,0,1,1,1,1,5,5.005,5,5,5,5,5.01,5,5.03,5.02
0,0,1,0,0,1,0,1,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.32,0.12,0.18,0.02,0.415,0.04
1,0,1,0,0,1,0,1,1,0,1,1,1,1,5,5.01,5,5,4.035,5,5.035,5,5.035,5.02
0,1,1,0,0,1,0,1,1,0,1,1,1,1,0.06,0.03,0.07,0.27,0.14,0.04,0.35,0.025,0.68,0
1,1,1,0,0,1,0,1,1,0,1,1,1,1,5,5.005,5,5,5,5,5.02,5,5.02,5.005
0,0,0,1,0,1,0,1,1,0,1,1,1,1,0.04,0.01,0.02,0.14,0.205,0.1,0.185,0.02,0.37,0.04
1,0,0,1,0,1,0,1,1,0,1,1,1,1,5,5,5,5,5,5,5.02,5.005,5.045,5.02
0,1,0,1,0,1,0,1,1,0,1,1,1,1,0.075,0.035,0.07,0.245,0.07,0.04,0.4,0.03,0.755,0
1,1,0,1,0,1,0,1,1,0,1,1,1,1,5.01,5,5,5,5.005,5,5.025,5,5.045,5.01
0,0,1,1,0,1,0,1,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.2,0.1,0.18,0.01,0.4,0.04
1,0,1,1,0,1,0,1,1,0,1,1,1,1,5.005,5,5,5,5.005,5.005,5.03,5.005,5.015,5.02
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0.075,0.04,0.07,0.25,0.07,0.04,0.375,0.035,0.815,0
1,1,1,1,0,1,0,1,1,0,1,1,1,1,5.005,5,5,5,5,5.005,5.015,5,5.035,5.01
0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.16,0.235,0.195,0.015,0.385,0.095
1,0,0,0,1,1,0,1,1,0,1,1,1,1,5,5.01,5,5,5.005,5,5.005,5,5.03,5.02
0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.1,0.045,0.075,0.255,0.06,0.04,0.49,0.04,1.07,0.005
1,1,0,0,1,1,0,1,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5,5.035,5.005,5.075,5.015
0,0,1,0,1,1,0,1,1,0,1,1,1,1,0.04,0.015,0.02,0.14,0.165,0.23,0.2,0.01,0.395,0.1
1,0,1,0,1,1,0,1,1,0,1,1,1,1,5.01,5,5,5,5.005,5.005,5.005,5,5.035,5.02
0,1,1,0,1,1,0,1,1,0,1,1,1,1,0.105,0.045,0.065,0.255,0.06,0.04,0.485,0.055,1.08,0.005
1,1,1,0,1,1,0,1,1,0,1,1,1,1,5.005,5.01,5,5,5.005,5.005,5.025,5,5.01,5.02
0,0,0,1,1,1,0,1,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.155,0.225,0.19,0.02,0.44,0.1
1,0,0,1,1,1,0,1,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5,5,5,5.03,5.02
0,1,0,1,1,1,0,1,1,0,1,1,1,1,0.105,0.04,0.07,0.255,0.06,0.04,0.49,0.05,1.06,0.01
1,1,0,1,1,1,0,1,1,0,1,1,1,1,5.01,5.01,5,5,5.005,5,5.045,5,5.02,5.015
0,0,1,1,1,1,0,1,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.16,0.235,0.14,0.015,0.39,0.095
1,0,1,1,1,1,0,1,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5,5.015,5,5.015,5.015
0,1,1,1,1,1,0,1,1,0,1,1,1,1,0.1,0.045,0.07,0.26,0.06,0.04,0.505,0.04,0.95,0
1,1,1,1,1,1,0,1,1,0,1,1,1,1,5.01,5.01,5,5,5,5,5.02,5.005,5.03,5.02
0,0,0,0,0,0,1,1,1,0,1,1,1,1,0.04,0.02,0.06,0.12,0.64,0.11,0.22,0.02,0.41,0.095
1,0,0,0,0,0,1,1,1,0,1,1,1,1,5,5,5,5,5.005,5.005,5.025,5.005,5.06,5.02
0,1,0,0,0,0,1,1,1,0,1,1,1,1,0.06,0.025,0.02,0.98,0.55,0.075,0.295,0.03,0.64,0.065
1,1,0,0,0,0,1,1,1,0,1,1,1,1,5.01,4.125,5,5,5.01,1.41,5.05,3.86,5.045,5.015
0,0,1,0,0,0,1,1,1,0,1,1,1,1,0.03,0.01,0.06,0.12,0.485,0.19,0.165,0.01,0.355,0.1
1,0,1,0,0,0,1,1,1,0,1,1,1,1,0.53,0.235,5,5,0.32,5.02,2.065,0.23,4.855,5.02
0,1,1,0,0,0,1,1,1,0,1,1,1,1,0.095,0.04,0.02,0.98,0.04,0.245,0.37,0.04,1.04,0.07
1,1,1,0,0,0,1,1,1,0,1,1,1,1,5.01,5.01,5,5,0.235,5.01,5.015,5.01,5.025,5.015
0,0,0,1,0,0,1,1,1,0,1,1,1,1,0.03,0.01,0.07,0.12,0.02,0.08,0.105,0.01,0.34,0.09
1,0,0,1,0,0,1,1,1,0,1,1,1,1,5.035,5.02,5,5,5.02,5.025,5.05,5.02,5.03,5.02
0,1,0,1,0,0,1,1,1,0,1,1,1,1,0.03,0.01,0.015,0.985,0.075,0.035,0.12,0.005,0.3,0.07
1,1,0,1,0,0,1,1,1,0,1,1,1,1,5.03,5.04,5,5,5.02,5.02,5.045,5.045,5.025,5.02
0,0,1,1,0,0,1,1,1,0,1,1,1,1,0.035,0.02,0.065,0.12,0.07,0.04,0.155,0.015,0.415,0.09
1,0,1,1,0,0,1,1,1,0,1,1,1,1,5.025,5.02,5,5,5.01,5.03,5.025,5.02,5.025,5.015
0,1,1,1,0,0,1,1,1,0,1,1,1,1,0.02,0.005,0.015,0.97,0.08,0.01,0.09,0.005,0.255,0.065
1,1,1,1,0,0,1,1,1,0,1,1,1,1,5.025,5.02,5,5,5.02,5.03,5.04,5.02,5.04,5.015
0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.1,0.045,0.04,0.08,0.035,0.04,0.39,0.04,1.175,0.105
1,0,0,0,1,0,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.025,5.01,5.07,5.02
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.125,0.06,0.035,0.495,0.155,0.055,0.48,0.05,1.275,0.125
1,1,0,0,1,0,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.005,5.01,5,5.02
0,0,1,0,1,0,1,1,1,0,1,1,1,1,0.035,0.015,0.04,0.085,0.185,0.01,0.14,0.02,0.435,0.105
1,0,1,0,1,0,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.01,5.01,5.06,5.02
0,1,1,0,1,0,1,1,1,0,1,1,1,1,0.11,0.05,0.035,0.5,0.02,0.08,0.435,0.055,1.155,0.13
1,1,1,0,1,0,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.02,5.02,5.015,5.01,5.025,5.02
0,0,0,1,1,0,1,1,1,0,1,1,1,1,0.02,0,0.04,0.085,0.06,0.115,0.075,0.01,0.2,0.11
1,0,0,1,1,0,1,1,1,0,1,1,1,1,5.01,4.87,5,5,3.66,5.02,5.02,4.535,5.05,5.02
0,1,0,1,1,0,1,1,1,0,1,1,1,1,0.03,0.01,0.025,0.49,0.32,0.07,0.11,0,0.265,0.13
1,1,0,1,1,0,1,1,1,0,1,1,1,1,3.525,1.515,5,5,5.02,5.02,5.01,1.415,5.055,5.02
0,0,1,1,1,0,1,1,1,0,1,1,1,1,0.02,0,0.04,0.08,0.055,0.06,0.085,0,0.21,0.105
1,0,1,1,1,0,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.02,5.02,5.01,5.06,5.02
0,1,1,1,1,0,1,1,1,0,1,1,1,1,0.065,0.03,0.035,0.505,0.05,0.09,0.25,0.03,0.715,0.125
1,1,1,1,1,0,1,1,1,0,1,1,1,1,5.01,5.01,5,5,2.88,5.02,5.03,5.015,5.03,5.015
0,0,0,0,0,1,1,1,1,0,1,1,1,1,0.04,0.02,0.02,0.145,0.085,0.08,0.15,0.015,0.42,0.045
1,0,0,0,0,1,1,1,1,0,1,1,1,1,5.005,5,5,5,5.01,5.01,5.035,5.01,5.04,5.02
0,1,0,0,0,1,1,1,1,0,1,1,1,1,0.08,0.04,0.07,0.26,0.22,0.33,0.305,0.03,0.82,0.005
1,1,0,0,0,1,1,1,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5.01,5.015,5,5.01,5.015
0,0,1,0,0,1,1,1,1,0,1,1,1,1,0.035,0.015,0.02,0.14,0.1,0.225,0.155,0.01,0.34,0.04
1,0,1,0,0,1,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.01,5.01,5.01,5.01,5.02
0,1,1,0,0,1,1,1,1,0,1,1,1,1,0.09,0.04,0.07,0.255,0.135,0.08,0.355,0.035,0.945,0
1,1,1,0,0,1,1,1,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5.01,5.005,5.005,5.015,5.015
0,0,0,1,0,1,1,1,1,0,1,1,1,1,0.04,0.02,0.02,0.145,0.06,0.055,0.15,0.02,0.39,0.04
1,0,0,1,0,1,1,1,1,0,1,1,1,1,5.01,5,5,5,5.01,5.01,5.02,5.01,5.03,5.02
0,1,0,1,0,1,1,1,1,0,1,1,1,1,0.06,0.025,0.07,0.26,0.08,0.15,0.275,0.02,0.67,0.005
1,1,0,1,0,1,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.005,5.01,5.015,5.01,5.07,5.02
0,0,1,1,0,1,1,1,1,0,1,1,1,1,0.035,0.02,0.02,0.14,0.12,0.105,0.145,0.02,0.4,0.04
1,0,1,1,0,1,1,1,1,0,1,1,1,1,5.005,5.01,5,5,5,5.01,5.015,5.005,5.055,5.02
0,1,1,1,0,1,1,1,1,0,1,1,1,1,0.07,0.03,0.07,0.26,0.095,0.12,0.29,0.03,0.71,0.005
1,1,1,1,0,1,1,1,1,0,1,1,1,1,0.915,0.385,5,5,5.005,5.01,3.33,0.395,5.045,5.02
0,0,0,0,1,1,1,1,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.26,0.11,0.145,0.01,0.4,0.1
1,0,0,0,1,1,1,1,1,0,1,1,1,1,5,5.01,5,5,5.01,5.01,5.025,5.01,5,5.02
0,1,0,0,1,1,1,1,1,0,1,1,1,1,0.1,0.04,0.075,0.26,0.195,0.11,0.39,0.04,0.96,0
1,1,0,0,1,1,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.01,5.01,5.005,5.015,5.015
0,0,1,0,1,1,1,1,1,0,1,1,1,1,0.035,0.02,0.02,0.14,0.29,0.085,0.15,0.01,0.39,0.1
1,0,1,0,1,1,1,1,1,0,1,1,1,1,5,5.01,5,5,5.01,5.01,5.04,5.005,5.02,5.02
0,1,1,0,1,1,1,1,1,0,1,1,1,1,0.08,0.035,0.07,0.26,0.15,0.15,0.32,0.03,0.775,0
1,1,1,0,1,1,1,1,1,0,1,1,1,1,5,5.01,5,5,5.01,5.01,5.01,5,5.07,5.015
0,0,0,1,1,1,1,1,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.225,0.055,0.14,0.01,0.425,0.1
1,0,0,1,1,1,1,1,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5.01,5.01,5.01,5.05,5.02
0,1,0,1,1,1,1,1,1,0,1,1,1,1,0.085,0.04,0.07,0.26,0.085,0.135,0.42,0.04,0.885,0.005
1,1,0,1,1,1,1,1,1,0,1,1,1,1,5.005,5.01,5,5,5.01,5.01,5,5.01,5.045,5.02
0,0,1,1,1,1,1,1,1,0,1,1,1,1,0.04,0.02,0.02,0.14,0.045,0.075,0.2,0.01,0.365,0.1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,5.01,5.01,5,5,5.01,5.01,5.01,5.01,5.02,5.02
0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.07,0.03,0.07,0.245,0.1,0.085,0.335,0.03,0.755,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,5,5.01,5,5,5.01,5.01,5.05,5.01,5.01,5.01
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.01,0,0.065,0.12,0.115,0.04,0.065,0,0.205,0
1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,5.01,5,5,5,5.005,5.03,5.005,5.025,5.005
0,1,0,0,0,0,0,0,0,1,1,1,1,1,0.06,0.03,0.015,0.97,0.005,0.04,0.31,0.02,0.655,0.025
1,1,0,0,0,0,0,0,0,1,1,1,1,1,5.005,5.01,5,5,5.01,5.01,5.01,5.01,5.06,5.02
0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.01,0,0.065,0.125,0.01,0.1,0.075,0,0.09,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1,5.01,5.02,5,5,5.01,5.01,5.01,5.02,5.03,5.01
0,1,1,0,0,0,0,0,0,1,1,1,1,1,0.02,0,0.02,1.01,0.05,0.175,0.08,0,0.16,0
1,1,1,0,0,0,0,0,0,1,1,1,1,1,4.96,2.095,5,5,5.01,5.01,5.015,1.995,5.02,2.33
0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.02,0.01,0.07,0.12,0.07,0.215,0.13,0.005,0.26,0.01
1,0,0,1,0,0,0,0,0,1,1,1,1,1,5.025,5.02,5,5,5.02,5.03,5.02,5.02,5.07,5.02
0,1,0,1,0,0,0,0,0,1,1,1,1,1,0.025,0.005,0.02,1,0.03,0.04,0.155,0.01,0.305,0.01
1,1,0,1,0,0,0,0,0,1,1,1,1,1,5.03,5.02,5,5,5.02,5.03,5.05,5.02,5.025,5.02
0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.02,0.01,0.06,0.12,0.065,0.22,0.14,0.01,0.26,0.01
1,0,1,1,0,0,0,0,0,1,1,1,1,1,5.025,5.02,5,5,5.02,5.03,5.01,5.02,5.055,5.02
