train_time,test_time,accuracy
510.1849368,7.139249563,72.72347971
521.0105686,7.903642893,72.6139564
520.0983679,7.895109653,72.6139564
522.7318277,7.353321552,72.59309482
524.0593846,7.298051357,72.59309482
54.26956224,1.33023262,70.37133618
54.15805221,1.310536623,70.37133618
54.13896394,1.329192877,70.38176698
54.24804163,1.329606056,70.38176698
54.21656084,1.329494476,70.43392093
54.66320491,1.327306986,70.43392093
28.58326316,0.3488307,70.37133618
39.23490381,1.330265999,70.37133618
84.96399045,1.2881639,70.41305935
85.24134731,1.311001539,70.41305935
85.18802261,1.30787015,70.45478252
85.07575965,1.288605452,70.45478252
85.34203959,1.290009737,70.49650568
84.90367603,1.269528151,70.49650568
85.4859283,1.289163113,70.41827475
85.22589803,1.288493633,70.41827475
41.33782649,1.346993208,70.4756441
41.45231652,1.326625824,70.4756441
41.50467181,1.329602003,70.59559821
41.48050809,1.310556412,70.59559821
41.28317618,1.348917007,70.52779806
41.96182919,1.345749855,70.52779806
41.60540438,1.335938454,70.49650568
41.77848601,1.328545332,70.49650568
64.01326299,1.328157187,70.34004381
64.60183072,1.309773207,70.34004381
63.87431931,1.331004381,70.32961302
64.0065825,1.31017375,70.32961302
64.00966144,1.328502893,70.34004381
63.81359291,1.351199627,70.34004381
64.43744969,1.31035614,70.32961302
65.64000416,1.328117847,70.32961302
54.29368663,1.310520887,70.37133618
54.32886124,1.327391148,70.37133618
54.3698597,1.330504417,70.38176698
54.48426843,1.332417727,70.38176698
54.41778708,1.351398706,70.43392093
54.46958137,1.352884293,70.43392093
54.58214021,1.329093456,70.37133618
54.47520423,1.328302383,70.37133618
85.48400092,1.271197081,70.41305935
85.5952208,1.289516687,70.41305935
85.60252881,1.313263893,70.45478252
86.30611396,1.288547754,70.45478252
85.52092981,1.325844288,70.49650568
85.60646963,1.304082632,70.49650568
85.80330205,1.275704622,70.41827475
85.67691398,1.33307457,70.41827475
41.8477447,1.311032057,70.4756441
41.8314774,1.33347249,70.4756441
41.97454238,1.330794096,70.59559821
41.88343477,1.331139088,70.59559821
41.67792296,1.312262535,70.52779806
41.62821364,1.334172964,70.52779806
41.65727258,1.334950924,70.49650568
42.03422737,1.31793499,70.49650568
63.81502867,1.3316257,70.34004381
64.00388241,1.291486979,70.34004381
64.17099643,1.316359997,70.32961302
22.77025032,1.32906127,70.32961302
65.36713004,1.295052767,70.34004381
63.94373155,1.310608864,70.34004381
64.10188699,1.312465668,70.32961302
64.11994529,1.288937092,70.32961302
53.98596025,1.329515696,65.38020236
54.00464797,1.295122147,65.38020236
53.88408947,1.316642761,65.39584854
53.84082627,1.291325569,65.39584854
53.81713653,1.334378481,65.39584854
53.89546299,1.297751665,65.39584854
53.92308426,1.309029579,65.39584854
53.95861006,1.326312304,65.39584854
86.09015274,1.005933046,63.4452905
84.69222617,1.3057549,63.4452905
85.19389391,0.986607552,63.4452905
85.18187547,0.99730444,63.4452905
85.06864142,1.001922131,63.4452905
85.30901551,1.000779629,63.4452905
86.02295613,1.019453526,63.4452905
85.2718091,0.985960722,63.4452905
41.25661111,1.29052949,65.33847919
41.33548522,1.28853178,65.33847919
41.4263649,1.288989305,65.33847919
41.24526072,1.289961815,65.33847919
41.14708805,1.26877737,65.33847919
41.40342999,1.292866707,65.33847919
41.33020592,1.308924675,65.33847919
41.38823867,1.30951643,65.33847919
64.28357911,0.939885378,63.17408991
64.22572541,0.965400457,63.17408991
64.6651001,0.942471743,63.17408991
64.35030746,0.95729661,63.17408991
65.65221071,0.960157871,63.17408991
63.84901452,0.938384295,63.17408991
63.54925704,0.9535079,63.17408991
63.58523941,0.958307981,63.17408991
54.23315263,1.309012651,65.38020236
54.03675103,1.326308489,65.38020236
54.20024467,1.310468435,65.39584854
54.16117477,1.332750082,65.39584854
54.1482234,1.327910662,65.39584854
54.02778149,1.329162359,65.39584854
54.23913836,1.309289932,65.39584854
54.32352233,1.308768749,65.39584854
85.38889265,0.981846571,63.4452905
85.54786348,0.979644537,63.4452905
85.58579373,1.002071381,63.4452905
44.06978869,0.998182535,63.4452905
85.71043944,1.022192717,63.4452905
85.49032307,0.96698761,63.4452905
85.6697104,0.999294519,63.4452905
85.59684515,1.023068905,63.4452905
41.31270456,1.288469553,65.33847919
41.44384742,1.289361954,65.33847919
41.54321861,1.309293747,65.33847919
41.59993911,1.306442738,65.33847919
41.51608515,1.307329416,65.33847919
41.73257089,1.287997007,65.33847919
41.59847879,1.326630116,65.33847919
41.68336463,1.295027256,65.33847919
64.13486814,0.943416595,63.17408991
64.51128936,0.962818861,63.17408991
64.75572824,0.958640099,63.17408991
64.47241807,0.958700895,63.17408991
64.20994902,0.961876869,63.17408991
64.60239005,0.942749739,63.17408991
64.91699862,0.941017151,63.17408991
69.58129072,0.942479134,63.17408991
206.9334154,11.28144431,78.42390737
316.5099671,5.436599255,78.42390737
183.7713273,4.83284831,78.3978304
183.9217675,4.708374023,78.3978304
186.031472,4.974511862,78.17878377
186.6967409,4.91886425,78.17878377
153.1720717,1.218079805,77.95973714
177.2466908,4.74689126,77.95973714
349.9541392,5.030691385,78.84635444
349.9002097,5.086153507,78.84635444
321.0098848,3.956199884,78.92980077
321.2416017,3.973688841,78.92980077
323.7503188,4.095456362,78.95587775
324.2086368,4.13554883,78.95587775
320.8350208,3.971141815,78.72640033
320.4048882,3.952297926,78.72640033
143.7646809,1.054251432,78.17356837
117.3791311,5.546396732,78.17356837
147.47858,4.730937243,78.17356837
148.9198911,4.708585024,78.17356837
147.7332225,4.904685736,78.15792219
147.3258286,4.868178606,78.15792219
147.6949883,4.746608496,78.00146031
147.9403768,4.70735383,78.00146031
262.6257601,4.623376846,78.2726609
262.5688202,4.706831694,78.2726609
258.6999233,3.708743811,78.20486075
259.0614691,3.792827606,78.20486075
256.8993762,4.026500225,78.11619902
258.5268574,3.948391914,78.11619902
258.9245489,3.641679525,78.04318348
216.9211006,3.640328884,78.04318348
200.6205561,5.652382851,78.42390737
200.6691093,5.590337038,78.42390737
103.2107067,0.921008825,78.3978304
34.81646395,1.179759264,78.3978304
169.187263,4.971387386,78.17878377
122.7765822,4.953483105,78.17878377
185.0320215,4.685976982,77.95973714
184.7432172,4.705773115,77.95973714
351.3591125,4.959180117,78.84635444
381.5462477,4.947380066,78.84635444
322.6045542,3.968432665,78.92980077
322.9251225,3.867936373,78.92980077
324.7548518,4.095764399,78.95587775
325.008621,4.05720973,78.95587775
322.2505879,3.888821602,78.72640033
322.9026899,3.890768528,78.72640033
149.578018,5.39898181,78.17356837
149.8440781,5.457325697,78.17356837
149.2522492,4.811071634,78.17356837
149.9621329,4.792984724,78.17356837
149.147902,4.946079731,78.15792219
149.140394,4.969305754,78.15792219
151.7127805,4.695965528,78.00146031
150.3772936,4.750442743,78.00146031
268.4775512,4.659568548,78.2726609
266.5985188,4.664957762,78.2726609
262.6851943,3.684478045,78.20486075
263.4357128,3.762674332,78.20486075
259.7798464,3.907626629,78.11619902
260.3590212,3.958274126,78.11619902
263.3334138,3.653544188,78.04318348
263.1524227,3.588176727,78.04318348
197.2140696,5.219381809,72.28538646
197.3072762,5.223921299,72.28538646
187.8878133,4.8036201,72.14457077
187.7753012,4.791599989,72.14457077
190.5275762,5.047255993,71.9828935
190.2408051,4.935885191,71.9828935
187.0237453,4.75272727,71.89423177
187.19256,4.673816204,71.89423177
357.03953,4.713280439,73.07812663
356.181896,4.741711855,73.07812663
335.1725795,3.87117219,72.94774173
334.5743349,3.911202669,72.94774173
344.8171866,4.230768919,72.89037238
345.3930552,4.156672478,72.89037238
334.5240266,3.912856817,72.74955669
335.0639758,3.954004049,72.74955669
147.0941656,5.290663242,72.44184834
146.8184342,5.301429749,72.44184834
146.0558376,4.650550365,72.37404819
145.9846981,4.742664099,72.37404819
146.6691635,5.007268906,72.28538646
146.4006748,4.957990885,72.28538646
147.2186658,4.677847385,72.17064775
147.087678,4.678289652,72.17064775
266.604995,4.313988924,72.65567957
264.835273,4.463083029,72.65567957
259.6876791,3.316992521,72.68697194
258.9279861,3.481812,72.68697194
258.6526248,3.843131542,72.60352561
258.633039,3.846160412,72.60352561
259.1398282,3.320009232,72.46792532
258.488286,3.282206059,72.46792532
198.2148428,5.381760836,72.28538646
200.6244502,5.265720129,72.28538646
189.0209079,4.834434986,72.14457077
189.1130724,4.699447155,72.14457077
191.833082,4.905968904,71.9828935
191.8739948,4.979785681,71.9828935
188.2197304,4.735127687,71.89423177
188.1442735,4.689884186,71.89423177
358.710356,4.801680326,73.07812663
359.3452415,4.765188932,73.07812663
337.6630356,3.841853857,72.94774173
338.3615713,3.873834372,72.94774173
347.425441,4.204110861,72.89037238
347.2631278,4.271293879,72.89037238
337.6796587,3.944052458,72.74955669
337.9378376,3.913969278,72.74955669
148.7244043,5.265550375,72.44184834
149.2471995,5.306484461,72.44184834
147.7909565,4.728458643,72.37404819
148.2844832,4.771982431,72.37404819
147.996712,5.019142151,72.28538646
147.0321472,5.072373152,72.28538646
147.7846069,4.717769384,72.17064775
147.7616806,4.770169258,72.17064775
267.4881818,4.404555559,72.65567957
266.6587932,4.507464886,72.65567957
262.9607196,3.399539709,72.68697194
261.8332853,3.356906891,72.68697194
260.6283953,3.91288662,72.60352561
260.8088329,3.928574562,72.60352561
262.1852601,3.313497782,72.46792532
262.3766868,3.335631371,72.46792532
109.0330775,3.209933281,72.22280171
109.6496205,3.208713293,72.22280171
109.1427693,3.193728685,72.22280171
109.4467683,3.223897696,72.22280171
109.8004489,3.256421089,72.2384479
109.2305706,3.191452503,72.2384479
109.2962151,3.173423529,72.19672473
109.2373924,3.196534634,72.19672473
171.4031382,3.170221567,72.108063
171.3254788,3.15385437,72.108063
171.4311171,3.118292332,72.12370919
171.7575586,3.114523172,72.12370919
171.3368363,3.128602505,72.15500156
171.4352608,3.149801016,72.15500156
131.3268197,1.291257381,72.10284761
170.2828295,3.147921562,72.10284761
83.01718116,3.166944265,72.08198602
83.20339012,3.153951645,72.08198602
83.38973451,3.175106525,72.10284761
83.16912103,3.170300007,72.10284761
83.18341017,3.168553591,72.06633984
82.89743543,3.173974752,72.06633984
83.83751154,3.167567253,72.05590904
83.14466357,3.174141645,72.05590904
127.9240539,3.173663616,72.08198602
128.329241,3.214119911,72.08198602
129.2585933,3.148774385,72.09763221
128.7519939,3.192561388,72.09763221
128.2692382,3.187810421,72.09763221
128.7964292,3.152722836,72.09763221
129.2893269,3.186435223,72.05590904
128.5613809,3.175797701,72.05590904
109.1496933,3.195486546,72.22280171
109.1605783,3.21182847,72.22280171
109.919838,3.195333481,72.22280171
109.3736985,3.243169069,72.22280171
109.2310317,3.213908195,72.2384479
109.2739058,3.216382265,72.2384479
110.286545,3.19306469,72.19672473
110.2618279,3.18639946,72.19672473
164.6413965,0.615539074,72.108063
139.4642847,3.147985458,72.108063
172.9073248,3.174891472,72.12370919
172.2647266,3.13133502,72.12370919
171.6422977,3.129533529,72.15500156
171.7037268,3.172629118,72.15500156
171.9159281,3.211883068,72.10284761
172.1676695,3.151458979,72.10284761
83.41939354,3.154871941,72.08198602
83.80324292,3.215876102,72.08198602
83.97128439,3.19231987,72.10284761
84.06031656,3.234738588,72.10284761
84.33602858,3.187821388,72.06633984
84.1737361,3.192812681,72.06633984
83.67466426,3.168128252,72.05590904
84.42290187,3.1954422,72.05590904
129.3550785,3.153644323,72.08198602
129.2877593,3.190184116,72.08198602
129.0902236,3.193220139,72.09763221
130.0490205,3.188059092,72.09763221
128.7851002,3.169960737,72.09763221
129.6395333,3.170011044,72.09763221
129.44855,3.147468805,72.05590904
130.7052939,3.133348227,72.05590904
66.23614693,3.085232735,63.9407531
109.0788915,3.110520363,63.9407531
108.5288503,3.071571112,63.9459685
109.2995868,3.108121395,63.9459685
108.5311894,3.129314661,63.95118389
108.2146263,3.108427763,63.95118389
108.9704797,3.094249725,63.95118389
108.3028407,3.172696829,63.95118389
171.8957565,2.472965479,63.45572129
170.5580378,2.500783205,63.45572129
171.5512495,2.474933863,63.45572129
171.1883583,2.449065208,63.45572129
170.9651957,2.476902008,63.45572129
170.9318545,2.502915144,63.45572129
171.1326852,2.494551897,63.45572129
170.889833,2.433104277,63.45572129
82.45823216,3.009441853,65.33847919
82.58372855,3.005306005,65.33847919
82.83816457,2.99016571,65.33847919
82.8877871,3.038574219,65.33847919
83.03844857,3.036124229,65.33847919
83.09982324,3.012176991,65.33847919
83.14181566,3.034869671,65.33847919
83.16014767,3.023877859,65.33847919
111.8083808,0.474594831,63.1897361
105.9808784,2.371737719,63.1897361
129.209964,2.412358046,63.1897361
129.0736551,2.434752226,63.1897361
130.1294763,2.395311594,63.1897361
128.8859613,2.417796135,63.1897361
130.0276341,2.403160334,63.1897361
129.344341,2.37440753,63.1897361
108.583235,3.102226496,63.9407531
109.0741315,3.139778376,63.9407531
109.3320286,3.132654428,63.9459685
109.5361459,3.116995096,63.9459685
109.9872103,3.067857981,63.95118389
109.1479549,3.11180234,63.95118389
109.41939,3.106296778,63.95118389
109.9849133,3.09521842,63.95118389
172.3469739,2.456729889,63.45572129
173.3487244,2.4814713,63.45572129
173.0508125,2.46598649,63.45572129
172.8845956,2.458109617,63.45572129
173.5985479,2.522152901,63.45572129
173.3677223,2.484206676,63.45572129
148.1125031,0.638323545,63.45572129
158.4359818,2.525754929,63.45572129
83.54587626,3.033706427,65.33847919
84.06532669,3.033683538,65.33847919
84.02664161,3.054234028,65.33847919
84.85325551,3.083514929,65.33847919
83.72702026,3.051129103,65.33847919
83.74751306,3.054491282,65.33847919
83.78118992,3.048078537,65.33847919
84.28717542,3.011997223,65.33847919
130.8055499,2.422807217,63.1897361
130.0972528,2.381282568,63.1897361
130.2287538,2.368172169,63.1897361
130.3120937,2.37554574,63.1897361
130.5940049,2.351989746,63.1897361
130.0513515,2.354972363,63.1897361
130.3077078,2.427433729,63.1897361
130.5179341,2.421632528,63.1897361
396.5999954,11.60466838,80.43705017
399.5922935,11.40898609,80.43705017
335.4299722,10.99023008,80.42140398
377.9443889,11.22584248,80.42140398
377.4320056,10.81697369,80.29623448
378.0035372,10.92652512,80.29623448
377.795104,10.75026584,80.37446542
377.7006409,10.93174028,80.37446542
672.6979363,4.328447342,81.80869928
708.7096918,11.31951785,81.80869928
677.8360195,10.42221189,81.95994576
678.2158217,10.48149371,81.95994576
676.8628242,10.59275079,81.79305309
634.2968686,10.55885339,81.79305309
677.190212,10.26664138,82.02253051
676.6308432,10.39441061,82.02253051
301.9107745,11.00290537,79.76426411
302.158803,10.98943663,79.76426411
302.5714624,10.34430695,79.88421821
258.5227363,10.29619932,79.88421821
299.8577759,10.41639662,79.7799103
299.7793624,10.51424623,79.7799103
302.2928724,10.38551641,79.93115677
302.1989517,10.33623981,79.93115677
530.2201629,10.07304454,80.45791176
530.0962162,9.964831591,80.45791176
530.9187927,9.306189537,80.83863565
489.0456295,9.277398109,80.83863565
525.4075413,9.315724373,80.28580369
523.9409685,9.085510015,80.28580369
532.2479398,9.496277809,80.73954313
532.3158407,9.14507103,80.73954313
355.3513963,11.39240956,80.43705017
397.2148762,11.30573177,80.43705017
378.4550872,10.64816689,80.42140398
377.6938205,10.91347814,80.42140398
377.9531546,10.88446712,80.29623448
377.8728592,10.91368175,80.29623448
378.8194568,10.71806288,80.37446542
379.3328972,10.75093651,80.37446542
665.5293777,11.17988634,81.80869928
706.3743865,11.082165,81.80869928
677.7404923,10.39892459,81.95994576
677.2665946,10.25681067,81.95994576
635.1010869,10.53485942,81.79305309
676.6434565,10.37683702,81.79305309
676.4328184,10.45728064,82.02253051
676.7026727,10.26064229,82.02253051
303.6306975,11.026016,79.76426411
264.344589,6.256707907,79.76426411
303.4030676,10.25609875,79.88421821
303.3320279,10.31611228,79.88421821
300.2368863,10.33232617,79.7799103
300.7969615,10.40118742,79.7799103
304.7377851,10.25795507,79.93115677
303.2108755,10.17850661,79.93115677
531.5800257,9.701804161,80.45791176
532.6516278,9.794442177,80.45791176
492.3541946,9.229397774,80.83863565
534.9794457,9.188103199,80.83863565
527.9227166,9.306087017,80.28580369
529.2368302,9.622520208,80.28580369
536.0697408,9.367480993,80.73954313
491.4582613,9.192650318,80.73954313
397.4813662,10.83143687,72.56180244
398.0709345,10.86411357,72.56180244
377.9394436,10.45036745,72.38447898
378.2348576,10.4946959,72.38447898
385.7679899,10.61034465,72.25930948
385.4210942,10.61909747,72.25930948
377.9103763,10.33238506,72.02983206
334.7078838,10.33886647,72.02983206
720.2582412,9.836269379,73.12506519
721.5429282,9.71669364,73.12506519
674.8725653,8.318406582,72.95817253
631.6289878,8.204308033,72.95817253
694.1206141,8.812991381,72.85908
694.4162629,8.973970175,72.85908
676.8986998,8.39713788,72.77563367
689.3622751,8.449304342,72.77563367
256.5959759,10.84518695,72.69740273
300.0455132,11.21978927,72.69740273
298.4361584,10.16980338,72.50443309
295.9047015,9.981584549,72.50443309
296.3545215,10.51339483,72.4835715
296.9061921,10.60041237,72.4835715
296.6920128,10.4711597,72.34797121
296.7231376,10.19405222,72.34797121
495.8690186,9.576255322,72.59831021
537.5901725,9.398104906,72.59831021
525.5333862,7.380663633,72.72347971
525.5351539,7.388210058,72.72347971
522.6285484,7.952147961,72.6139564
522.7539976,7.884290218,72.6139564
482.1354208,7.21244812,72.59309482
523.7566617,7.12876606,72.59309482
400.9470642,10.95771933,72.56180244
400.5924375,10.97374606,72.56180244
382.0538979,10.66483736,72.38447898
381.6028271,10.51739383,72.38447898
389.199594,10.89799547,72.25930948
322.9041793,10.66134167,72.25930948
381.5714529,10.31276703,72.02983206
381.7038453,10.60771894,72.02983206
722.7183993,9.926488638,73.12506519
724.0878606,9.857420206,73.12506519
681.0953116,8.329897881,72.95817253
682.3511393,8.042349577,72.95817253
656.6042721,8.844054222,72.85908
698.3621893,8.986710548,72.85908
680.9273448,8.13629365,72.77563367
681.5639532,8.429016352,72.77563367
302.2376661,10.89801502,72.69740273
302.2816715,10.86229038,72.69740273
257.4668705,10.17619872,72.50443309
300.0175388,10.27180457,72.50443309
301.6046567,10.64718747,72.4835715
301.4471414,10.68043494,72.4835715
300.5754995,10.14387345,72.34797121
301.4395978,10.38575602,72.34797121
543.7915168,9.303029537,72.59831021
544.1072316,9.286750078,72.59831021
490.6698563,7.123825073,72.72347971
532.7473328,7.095493555,72.72347971
530.185863,8.452653408,72.6139564
529.5793324,8.049632072,72.6139564
490.5583706,7.144708157,72.59309482
533.3984718,7.349101543,72.59309482
55.4679153,1.354618549,70.37133618
55.02144194,1.328230143,70.37133618
55.2327342,1.330759764,70.38176698
55.24722695,1.352997541,70.38176698
55.21224999,1.352031231,70.43392093
55.17603469,1.336466312,70.43392093
55.44315696,1.330639362,70.37133618
55.06778812,1.35004878,70.37133618
86.68020606,1.292776585,70.41305935
86.45733666,1.309213877,70.41305935
86.39394975,1.311451912,70.45478252
