min_child_weight,nthread,n_estimators,max_depth,learning_rate,max_delta_step,subsample,colsample_bytree,lambda,alpha,scale_pos_weight,train_time,test_time,accuracy
0,0,1,0,1,0,1,1,0,0,1,64.22572541,0.965400457,63.17408991
0,0,1,0,1,0,1,1,0,1,0,64.6651001,0.942471743,63.17408991
0,0,1,0,1,0,1,1,0,1,1,64.35030746,0.95729661,63.17408991
0,0,1,0,1,0,1,1,1,0,0,65.65221071,0.960157871,63.17408991
0,0,1,0,1,0,1,1,1,0,1,63.84901452,0.938384295,63.17408991
0,0,1,0,1,0,1,1,1,1,0,63.54925704,0.9535079,63.17408991
0,0,1,0,1,0,1,1,1,1,1,63.58523941,0.958307981,63.17408991
0,0,1,0,1,1,0,0,0,0,0,54.23315263,1.309012651,65.38020236
0,0,1,0,1,1,0,0,0,0,1,54.03675103,1.326308489,65.38020236
0,0,1,0,1,1,0,0,0,1,0,54.20024467,1.310468435,65.39584854
0,0,1,0,1,1,0,0,0,1,1,54.16117477,1.332750082,65.39584854
0,0,1,0,1,1,0,0,1,0,0,54.1482234,1.327910662,65.39584854
0,0,1,0,1,1,0,0,1,0,1,54.02778149,1.329162359,65.39584854
0,0,1,0,1,1,0,0,1,1,0,54.23913836,1.309289932,65.39584854
0,0,1,0,1,1,0,0,1,1,1,54.32352233,1.308768749,65.39584854
0,0,1,0,1,1,0,1,0,0,0,85.38889265,0.981846571,63.4452905
0,0,1,0,1,1,0,1,0,0,1,85.54786348,0.979644537,63.4452905
0,0,1,0,1,1,0,1,0,1,0,85.58579373,1.002071381,63.4452905
0,0,1,0,1,1,0,1,0,1,1,44.06978869,0.998182535,63.4452905
0,0,1,0,1,1,0,1,1,0,0,85.71043944,1.022192717,63.4452905
0,0,1,0,1,1,0,1,1,0,1,85.49032307,0.96698761,63.4452905
0,0,1,0,1,1,0,1,1,1,0,85.6697104,0.999294519,63.4452905
0,0,1,0,1,1,0,1,1,1,1,85.59684515,1.023068905,63.4452905
0,0,1,0,1,1,1,0,0,0,0,41.31270456,1.288469553,65.33847919
0,0,1,0,1,1,1,0,0,0,1,41.44384742,1.289361954,65.33847919
0,0,1,0,1,1,1,0,0,1,0,41.54321861,1.309293747,65.33847919
0,0,1,0,1,1,1,0,0,1,1,41.59993911,1.306442738,65.33847919
0,0,1,0,1,1,1,0,1,0,0,41.51608515,1.307329416,65.33847919
0,0,1,0,1,1,1,0,1,0,1,41.73257089,1.287997007,65.33847919
0,0,1,0,1,1,1,0,1,1,0,41.59847879,1.326630116,65.33847919
0,0,1,0,1,1,1,0,1,1,1,41.68336463,1.295027256,65.33847919
0,0,1,0,1,1,1,1,0,0,0,64.13486814,0.943416595,63.17408991
0,0,1,0,1,1,1,1,0,0,1,64.51128936,0.962818861,63.17408991
0,0,1,0,1,1,1,1,0,1,0,64.75572824,0.958640099,63.17408991
0,0,1,0,1,1,1,1,0,1,1,64.47241807,0.958700895,63.17408991
0,0,1,0,1,1,1,1,1,0,0,64.20994902,0.961876869,63.17408991
0,0,1,0,1,1,1,1,1,0,1,64.60239005,0.942749739,63.17408991
0,0,1,0,1,1,1,1,1,1,0,64.91699862,0.941017151,63.17408991
0,0,1,0,1,1,1,1,1,1,1,69.58129072,0.942479134,63.17408991
0,0,1,1,0,0,0,0,0,0,0,206.9334154,11.28144431,78.42390737
0,0,1,1,0,0,0,0,0,0,1,316.5099671,5.436599255,78.42390737
0,0,1,1,0,0,0,0,0,1,0,183.7713273,4.83284831,78.3978304
0,0,1,1,0,0,0,0,0,1,1,183.9217675,4.708374023,78.3978304
0,0,1,1,0,0,0,0,1,0,0,186.031472,4.974511862,78.17878377
0,0,1,1,0,0,0,0,1,0,1,186.6967409,4.91886425,78.17878377
0,0,1,1,0,0,0,0,1,1,0,153.1720717,1.218079805,77.95973714
0,0,1,1,0,0,0,0,1,1,1,177.2466908,4.74689126,77.95973714
0,0,1,1,0,0,0,1,0,0,0,349.9541392,5.030691385,78.84635444
0,0,1,1,0,0,0,1,0,0,1,349.9002097,5.086153507,78.84635444
0,0,1,1,0,0,0,1,0,1,0,321.0098848,3.956199884,78.92980077
0,0,1,1,0,0,0,1,0,1,1,321.2416017,3.973688841,78.92980077
0,0,1,1,0,0,0,1,1,0,0,323.7503188,4.095456362,78.95587775
0,0,1,1,0,0,0,1,1,0,1,324.2086368,4.13554883,78.95587775
0,0,1,1,0,0,0,1,1,1,0,320.8350208,3.971141815,78.72640033
0,0,1,1,0,0,0,1,1,1,1,320.4048882,3.952297926,78.72640033
0,0,1,1,0,0,1,0,0,0,0,143.7646809,1.054251432,78.17356837
0,0,1,1,0,0,1,0,0,0,1,117.3791311,5.546396732,78.17356837
0,0,1,1,0,0,1,0,0,1,0,147.47858,4.730937243,78.17356837
0,0,1,1,0,0,1,0,0,1,1,148.9198911,4.708585024,78.17356837
0,0,1,1,0,0,1,0,1,0,0,147.7332225,4.904685736,78.15792219
0,0,1,1,0,0,1,0,1,0,1,147.3258286,4.868178606,78.15792219
0,0,1,1,0,0,1,0,1,1,0,147.6949883,4.746608496,78.00146031
0,0,1,1,0,0,1,0,1,1,1,147.9403768,4.70735383,78.00146031
0,0,1,1,0,0,1,1,0,0,0,262.6257601,4.623376846,78.2726609
0,0,1,1,0,0,1,1,0,0,1,262.5688202,4.706831694,78.2726609
0,0,1,1,0,0,1,1,0,1,0,258.6999233,3.708743811,78.20486075
0,0,1,1,0,0,1,1,0,1,1,259.0614691,3.792827606,78.20486075
0,0,1,1,0,0,1,1,1,0,0,256.8993762,4.026500225,78.11619902
0,0,1,1,0,0,1,1,1,0,1,258.5268574,3.948391914,78.11619902
0,0,1,1,0,0,1,1,1,1,0,258.9245489,3.641679525,78.04318348
0,0,1,1,0,0,1,1,1,1,1,216.9211006,3.640328884,78.04318348
0,0,1,1,0,1,0,0,0,0,0,200.6205561,5.652382851,78.42390737
0,0,1,1,0,1,0,0,0,0,1,200.6691093,5.590337038,78.42390737
0,0,1,1,0,1,0,0,0,1,0,103.2107067,0.921008825,78.3978304
0,0,1,1,0,1,0,0,0,1,1,34.81646395,1.179759264,78.3978304
0,0,1,1,0,1,0,0,1,0,0,169.187263,4.971387386,78.17878377
0,0,1,1,0,1,0,0,1,0,1,122.7765822,4.953483105,78.17878377
0,0,1,1,0,1,0,0,1,1,0,185.0320215,4.685976982,77.95973714
0,0,1,1,0,1,0,0,1,1,1,184.7432172,4.705773115,77.95973714
0,0,1,1,0,1,0,1,0,0,0,351.3591125,4.959180117,78.84635444
0,0,1,1,0,1,0,1,0,0,1,381.5462477,4.947380066,78.84635444
0,0,1,1,0,1,0,1,0,1,0,322.6045542,3.968432665,78.92980077
0,0,1,1,0,1,0,1,0,1,1,322.9251225,3.867936373,78.92980077
0,0,1,1,0,1,0,1,1,0,0,324.7548518,4.095764399,78.95587775
0,0,1,1,0,1,0,1,1,0,1,325.008621,4.05720973,78.95587775
0,0,1,1,0,1,0,1,1,1,0,322.2505879,3.888821602,78.72640033
0,0,1,1,0,1,0,1,1,1,1,322.9026899,3.890768528,78.72640033
0,0,1,1,0,1,1,0,0,0,0,149.578018,5.39898181,78.17356837
0,0,1,1,0,1,1,0,0,0,1,149.8440781,5.457325697,78.17356837
0,0,1,1,0,1,1,0,0,1,0,149.2522492,4.811071634,78.17356837
0,0,1,1,0,1,1,0,0,1,1,149.9621329,4.792984724,78.17356837
0,0,1,1,0,1,1,0,1,0,0,149.147902,4.946079731,78.15792219
0,0,1,1,0,1,1,0,1,0,1,149.140394,4.969305754,78.15792219
0,0,1,1,0,1,1,0,1,1,0,151.7127805,4.695965528,78.00146031
0,0,1,1,0,1,1,0,1,1,1,150.3772936,4.750442743,78.00146031
0,0,1,1,0,1,1,1,0,0,0,268.4775512,4.659568548,78.2726609
0,0,1,1,0,1,1,1,0,0,1,266.5985188,4.664957762,78.2726609
0,0,1,1,0,1,1,1,0,1,0,262.6851943,3.684478045,78.20486075
0,0,1,1,0,1,1,1,0,1,1,263.4357128,3.762674332,78.20486075
0,0,1,1,0,1,1,1,1,0,0,259.7798464,3.907626629,78.11619902
0,0,1,1,0,1,1,1,1,0,1,260.3590212,3.958274126,78.11619902
0,0,1,1,0,1,1,1,1,1,0,263.3334138,3.653544188,78.04318348
0,0,1,1,0,1,1,1,1,1,1,263.1524227,3.588176727,78.04318348
0,0,1,1,1,0,0,0,0,0,0,197.2140696,5.219381809,72.28538646
0,0,1,1,1,0,0,0,0,0,1,197.3072762,5.223921299,72.28538646
0,0,1,1,1,0,0,0,0,1,0,187.8878133,4.8036201,72.14457077
0,0,1,1,1,0,0,0,0,1,1,187.7753012,4.791599989,72.14457077
0,0,1,1,1,0,0,0,1,0,0,190.5275762,5.047255993,71.9828935
0,0,1,1,1,0,0,0,1,0,1,190.2408051,4.935885191,71.9828935
0,0,1,1,1,0,0,0,1,1,0,187.0237453,4.75272727,71.89423177
0,0,1,1,1,0,0,0,1,1,1,187.19256,4.673816204,71.89423177
0,0,1,1,1,0,0,1,0,0,0,357.03953,4.713280439,73.07812663
0,0,1,1,1,0,0,1,0,0,1,356.181896,4.741711855,73.07812663
0,0,1,1,1,0,0,1,0,1,0,335.1725795,3.87117219,72.94774173
0,0,1,1,1,0,0,1,0,1,1,334.5743349,3.911202669,72.94774173
0,0,1,1,1,0,0,1,1,0,0,344.8171866,4.230768919,72.89037238
0,0,1,1,1,0,0,1,1,0,1,345.3930552,4.156672478,72.89037238
0,0,1,1,1,0,0,1,1,1,0,334.5240266,3.912856817,72.74955669
0,0,1,1,1,0,0,1,1,1,1,335.0639758,3.954004049,72.74955669
0,0,1,1,1,0,1,0,0,0,0,147.0941656,5.290663242,72.44184834
0,0,1,1,1,0,1,0,0,0,1,146.8184342,5.301429749,72.44184834
0,0,1,1,1,0,1,0,0,1,0,146.0558376,4.650550365,72.37404819
0,0,1,1,1,0,1,0,0,1,1,145.9846981,4.742664099,72.37404819
0,0,1,1,1,0,1,0,1,0,0,146.6691635,5.007268906,72.28538646
0,0,1,1,1,0,1,0,1,0,1,146.4006748,4.957990885,72.28538646
0,0,1,1,1,0,1,0,1,1,0,147.2186658,4.677847385,72.17064775
0,0,1,1,1,0,1,0,1,1,1,147.087678,4.678289652,72.17064775
0,0,1,1,1,0,1,1,0,0,0,266.604995,4.313988924,72.65567957
0,0,1,1,1,0,1,1,0,0,1,264.835273,4.463083029,72.65567957
0,0,1,1,1,0,1,1,0,1,0,259.6876791,3.316992521,72.68697194
0,0,1,1,1,0,1,1,0,1,1,258.9279861,3.481812,72.68697194
0,0,1,1,1,0,1,1,1,0,0,258.6526248,3.843131542,72.60352561
0,0,1,1,1,0,1,1,1,0,1,258.633039,3.846160412,72.60352561
0,0,1,1,1,0,1,1,1,1,0,259.1398282,3.320009232,72.46792532
0,0,1,1,1,0,1,1,1,1,1,258.488286,3.282206059,72.46792532
0,0,1,1,1,1,0,0,0,0,0,198.2148428,5.381760836,72.28538646
0,0,1,1,1,1,0,0,0,0,1,200.6244502,5.265720129,72.28538646
0,0,1,1,1,1,0,0,0,1,0,189.0209079,4.834434986,72.14457077
0,0,1,1,1,1,0,0,0,1,1,189.1130724,4.699447155,72.14457077
0,0,1,1,1,1,0,0,1,0,0,191.833082,4.905968904,71.9828935
0,0,1,1,1,1,0,0,1,0,1,191.8739948,4.979785681,71.9828935
0,0,1,1,1,1,0,0,1,1,0,188.2197304,4.735127687,71.89423177
0,0,1,1,1,1,0,0,1,1,1,188.1442735,4.689884186,71.89423177
0,0,1,1,1,1,0,1,0,0,0,358.710356,4.801680326,73.07812663
0,0,1,1,1,1,0,1,0,0,1,359.3452415,4.765188932,73.07812663
0,0,1,1,1,1,0,1,0,1,0,337.6630356,3.841853857,72.94774173
0,0,1,1,1,1,0,1,0,1,1,338.3615713,3.873834372,72.94774173
0,0,1,1,1,1,0,1,1,0,0,347.425441,4.204110861,72.89037238
0,0,1,1,1,1,0,1,1,0,1,347.2631278,4.271293879,72.89037238
0,0,1,1,1,1,0,1,1,1,0,337.6796587,3.944052458,72.74955669
0,0,1,1,1,1,0,1,1,1,1,337.9378376,3.913969278,72.74955669
0,0,1,1,1,1,1,0,0,0,0,148.7244043,5.265550375,72.44184834
0,0,1,1,1,1,1,0,0,0,1,149.2471995,5.306484461,72.44184834
0,0,1,1,1,1,1,0,0,1,0,147.7909565,4.728458643,72.37404819
0,0,1,1,1,1,1,0,0,1,1,148.2844832,4.771982431,72.37404819
0,0,1,1,1,1,1,0,1,0,0,147.996712,5.019142151,72.28538646
0,0,1,1,1,1,1,0,1,0,1,147.0321472,5.072373152,72.28538646
0,0,1,1,1,1,1,0,1,1,0,147.7846069,4.717769384,72.17064775
0,0,1,1,1,1,1,0,1,1,1,147.7616806,4.770169258,72.17064775
0,0,1,1,1,1,1,1,0,0,0,267.4881818,4.404555559,72.65567957
0,0,1,1,1,1,1,1,0,0,1,266.6587932,4.507464886,72.65567957
0,0,1,1,1,1,1,1,0,1,0,262.9607196,3.399539709,72.68697194
0,0,1,1,1,1,1,1,0,1,1,261.8332853,3.356906891,72.68697194
0,0,1,1,1,1,1,1,1,0,0,260.6283953,3.91288662,72.60352561
0,0,1,1,1,1,1,1,1,0,1,260.8088329,3.928574562,72.60352561
0,0,1,1,1,1,1,1,1,1,0,262.1852601,3.313497782,72.46792532
0,0,1,1,1,1,1,1,1,1,1,262.3766868,3.335631371,72.46792532
0,1,0,0,0,0,0,0,0,0,0,109.0330775,3.209933281,72.22280171
0,1,0,0,0,0,0,0,0,0,1,109.6496205,3.208713293,72.22280171
0,1,0,0,0,0,0,0,0,1,0,109.1427693,3.193728685,72.22280171
0,1,0,0,0,0,0,0,0,1,1,109.4467683,3.223897696,72.22280171
0,1,0,0,0,0,0,0,1,0,0,109.8004489,3.256421089,72.2384479
0,1,0,0,0,0,0,0,1,0,1,109.2305706,3.191452503,72.2384479
0,1,0,0,0,0,0,0,1,1,0,109.2962151,3.173423529,72.19672473
0,1,0,0,0,0,0,0,1,1,1,109.2373924,3.196534634,72.19672473
0,1,0,0,0,0,0,1,0,0,0,171.4031382,3.170221567,72.108063
0,1,0,0,0,0,0,1,0,0,1,171.3254788,3.15385437,72.108063
0,1,0,0,0,0,0,1,0,1,0,171.4311171,3.118292332,72.12370919
0,1,0,0,0,0,0,1,0,1,1,171.7575586,3.114523172,72.12370919
0,1,0,0,0,0,0,1,1,0,0,171.3368363,3.128602505,72.15500156
0,1,0,0,0,0,0,1,1,0,1,171.4352608,3.149801016,72.15500156
0,1,0,0,0,0,0,1,1,1,0,131.3268197,1.291257381,72.10284761
0,1,0,0,0,0,0,1,1,1,1,170.2828295,3.147921562,72.10284761
0,1,0,0,0,0,1,0,0,0,0,83.01718116,3.166944265,72.08198602
0,1,0,0,0,0,1,0,0,0,1,83.20339012,3.153951645,72.08198602
0,1,0,0,0,0,1,0,0,1,0,83.38973451,3.175106525,72.10284761
0,1,0,0,0,0,1,0,0,1,1,83.16912103,3.170300007,72.10284761
0,1,0,0,0,0,1,0,1,0,0,83.18341017,3.168553591,72.06633984
0,1,0,0,0,0,1,0,1,0,1,82.89743543,3.173974752,72.06633984
0,1,0,0,0,0,1,0,1,1,0,83.83751154,3.167567253,72.05590904
0,1,0,0,0,0,1,0,1,1,1,83.14466357,3.174141645,72.05590904
0,1,0,0,0,0,1,1,0,0,0,127.9240539,3.173663616,72.08198602
0,1,0,0,0,0,1,1,0,0,1,128.329241,3.214119911,72.08198602
0,1,0,0,0,0,1,1,0,1,0,129.2585933,3.148774385,72.09763221
0,1,0,0,0,0,1,1,0,1,1,128.7519939,3.192561388,72.09763221
0,1,0,0,0,0,1,1,1,0,0,128.2692382,3.187810421,72.09763221
0,1,0,0,0,0,1,1,1,0,1,128.7964292,3.152722836,72.09763221
0,1,0,0,0,0,1,1,1,1,0,129.2893269,3.186435223,72.05590904
0,1,0,0,0,0,1,1,1,1,1,128.5613809,3.175797701,72.05590904
0,1,0,0,0,1,0,0,0,0,0,109.1496933,3.195486546,72.22280171
0,1,0,0,0,1,0,0,0,0,1,109.1605783,3.21182847,72.22280171
0,1,0,0,0,1,0,0,0,1,0,109.919838,3.195333481,72.22280171
0,1,0,0,0,1,0,0,0,1,1,109.3736985,3.243169069,72.22280171
0,1,0,0,0,1,0,0,1,0,0,109.2310317,3.213908195,72.2384479
0,1,0,0,0,1,0,0,1,0,1,109.2739058,3.216382265,72.2384479
0,1,0,0,0,1,0,0,1,1,0,110.286545,3.19306469,72.19672473
0,1,0,0,0,1,0,0,1,1,1,110.2618279,3.18639946,72.19672473
0,1,0,0,0,1,0,1,0,0,0,164.6413965,0.615539074,72.108063
0,1,0,0,0,1,0,1,0,0,1,139.4642847,3.147985458,72.108063
0,1,0,0,0,1,0,1,0,1,0,172.9073248,3.174891472,72.12370919
0,1,0,0,0,1,0,1,0,1,1,172.2647266,3.13133502,72.12370919
0,1,0,0,0,1,0,1,1,0,0,171.6422977,3.129533529,72.15500156
0,1,0,0,0,1,0,1,1,0,1,171.7037268,3.172629118,72.15500156
0,1,0,0,0,1,0,1,1,1,0,171.9159281,3.211883068,72.10284761
0,1,0,0,0,1,0,1,1,1,1,172.1676695,3.151458979,72.10284761
0,1,0,0,0,1,1,0,0,0,0,83.41939354,3.154871941,72.08198602
0,1,0,0,0,1,1,0,0,0,1,83.80324292,3.215876102,72.08198602
0,1,0,0,0,1,1,0,0,1,0,83.97128439,3.19231987,72.10284761
0,1,0,0,0,1,1,0,0,1,1,84.06031656,3.234738588,72.10284761
0,1,0,0,0,1,1,0,1,0,0,84.33602858,3.187821388,72.06633984
0,1,0,0,0,1,1,0,1,0,1,84.1737361,3.192812681,72.06633984
0,1,0,0,0,1,1,0,1,1,0,83.67466426,3.168128252,72.05590904
0,1,0,0,0,1,1,0,1,1,1,84.42290187,3.1954422,72.05590904
0,1,0,0,0,1,1,1,0,0,0,129.3550785,3.153644323,72.08198602
0,1,0,0,0,1,1,1,0,0,1,129.2877593,3.190184116,72.08198602
0,1,0,0,0,1,1,1,0,1,0,129.0902236,3.193220139,72.09763221
0,1,0,0,0,1,1,1,0,1,1,130.0490205,3.188059092,72.09763221
0,1,0,0,0,1,1,1,1,0,0,128.7851002,3.169960737,72.09763221
0,1,0,0,0,1,1,1,1,0,1,129.6395333,3.170011044,72.09763221
0,1,0,0,0,1,1,1,1,1,0,129.44855,3.147468805,72.05590904
0,1,0,0,0,1,1,1,1,1,1,130.7052939,3.133348227,72.05590904
0,1,0,0,1,0,0,0,0,0,0,66.23614693,3.085232735,63.9407531
0,1,0,0,1,0,0,0,0,0,1,109.0788915,3.110520363,63.9407531
0,1,0,0,1,0,0,0,0,1,0,108.5288503,3.071571112,63.9459685
0,1,0,0,1,0,0,0,0,1,1,109.2995868,3.108121395,63.9459685
0,1,0,0,1,0,0,0,1,0,0,108.5311894,3.129314661,63.95118389
0,1,0,0,1,0,0,0,1,0,1,108.2146263,3.108427763,63.95118389
0,1,0,0,1,0,0,0,1,1,0,108.9704797,3.094249725,63.95118389
0,1,0,0,1,0,0,0,1,1,1,108.3028407,3.172696829,63.95118389
0,1,0,0,1,0,0,1,0,0,0,171.8957565,2.472965479,63.45572129
0,1,0,0,1,0,0,1,0,0,1,170.5580378,2.500783205,63.45572129
0,1,0,0,1,0,0,1,0,1,0,171.5512495,2.474933863,63.45572129
0,1,0,0,1,0,0,1,0,1,1,171.1883583,2.449065208,63.45572129
0,1,0,0,1,0,0,1,1,0,0,170.9651957,2.476902008,63.45572129
0,1,0,0,1,0,0,1,1,0,1,170.9318545,2.502915144,63.45572129
0,1,0,0,1,0,0,1,1,1,0,171.1326852,2.494551897,63.45572129
0,1,0,0,1,0,0,1,1,1,1,170.889833,2.433104277,63.45572129
0,1,0,0,1,0,1,0,0,0,0,82.45823216,3.009441853,65.33847919
0,1,0,0,1,0,1,0,0,0,1,82.58372855,3.005306005,65.33847919
0,1,0,0,1,0,1,0,0,1,0,82.83816457,2.99016571,65.33847919
0,1,0,0,1,0,1,0,0,1,1,82.8877871,3.038574219,65.33847919
0,1,0,0,1,0,1,0,1,0,0,83.03844857,3.036124229,65.33847919
0,1,0,0,1,0,1,0,1,0,1,83.09982324,3.012176991,65.33847919
0,1,0,0,1,0,1,0,1,1,0,83.14181566,3.034869671,65.33847919
0,1,0,0,1,0,1,0,1,1,1,83.16014767,3.023877859,65.33847919
0,1,0,0,1,0,1,1,0,0,0,111.8083808,0.474594831,63.1897361
0,1,0,0,1,0,1,1,0,0,1,105.9808784,2.371737719,63.1897361
0,1,0,0,1,0,1,1,0,1,0,129.209964,2.412358046,63.1897361
0,1,0,0,1,0,1,1,0,1,1,129.0736551,2.434752226,63.1897361
0,1,0,0,1,0,1,1,1,0,0,130.1294763,2.395311594,63.1897361
0,1,0,0,1,0,1,1,1,0,1,128.8859613,2.417796135,63.1897361
0,1,0,0,1,0,1,1,1,1,0,130.0276341,2.403160334,63.1897361
0,1,0,0,1,0,1,1,1,1,1,129.344341,2.37440753,63.1897361
0,1,0,0,1,1,0,0,0,0,0,108.583235,3.102226496,63.9407531
0,1,0,0,1,1,0,0,0,0,1,109.0741315,3.139778376,63.9407531
0,1,0,0,1,1,0,0,0,1,0,109.3320286,3.132654428,63.9459685
0,1,0,0,1,1,0,0,0,1,1,109.5361459,3.116995096,63.9459685
0,1,0,0,1,1,0,0,1,0,0,109.9872103,3.067857981,63.95118389
0,1,0,0,1,1,0,0,1,0,1,109.1479549,3.11180234,63.95118389
0,1,0,0,1,1,0,0,1,1,0,109.41939,3.106296778,63.95118389
0,1,0,0,1,1,0,0,1,1,1,109.9849133,3.09521842,63.95118389
0,1,0,0,1,1,0,1,0,0,0,172.3469739,2.456729889,63.45572129
0,1,0,0,1,1,0,1,0,0,1,173.3487244,2.4814713,63.45572129
0,1,0,0,1,1,0,1,0,1,0,173.0508125,2.46598649,63.45572129
0,1,0,0,1,1,0,1,0,1,1,172.8845956,2.458109617,63.45572129
0,1,0,0,1,1,0,1,1,0,0,173.5985479,2.522152901,63.45572129
0,1,0,0,1,1,0,1,1,0,1,173.3677223,2.484206676,63.45572129
0,1,0,0,1,1,0,1,1,1,0,148.1125031,0.638323545,63.45572129
0,1,0,0,1,1,0,1,1,1,1,158.4359818,2.525754929,63.45572129
0,1,0,0,1,1,1,0,0,0,0,83.54587626,3.033706427,65.33847919
0,1,0,0,1,1,1,0,0,0,1,84.06532669,3.033683538,65.33847919
0,1,0,0,1,1,1,0,0,1,0,84.02664161,3.054234028,65.33847919
0,1,0,0,1,1,1,0,0,1,1,84.85325551,3.083514929,65.33847919
0,1,0,0,1,1,1,0,1,0,0,83.72702026,3.051129103,65.33847919
0,1,0,0,1,1,1,0,1,0,1,83.74751306,3.054491282,65.33847919
0,1,0,0,1,1,1,0,1,1,0,83.78118992,3.048078537,65.33847919
0,1,0,0,1,1,1,0,1,1,1,84.28717542,3.011997223,65.33847919
0,1,0,0,1,1,1,1,0,0,0,130.8055499,2.422807217,63.1897361
0,1,0,0,1,1,1,1,0,0,1,130.0972528,2.381282568,63.1897361
0,1,0,0,1,1,1,1,0,1,0,130.2287538,2.368172169,63.1897361
0,1,0,0,1,1,1,1,0,1,1,130.3120937,2.37554574,63.1897361
0,1,0,0,1,1,1,1,1,0,0,130.5940049,2.351989746,63.1897361
0,1,0,0,1,1,1,1,1,0,1,130.0513515,2.354972363,63.1897361
0,1,0,0,1,1,1,1,1,1,0,130.3077078,2.427433729,63.1897361
0,1,0,0,1,1,1,1,1,1,1,130.5179341,2.421632528,63.1897361
0,1,0,1,0,0,0,0,0,0,0,396.5999954,11.60466838,80.43705017
0,1,0,1,0,0,0,0,0,0,1,399.5922935,11.40898609,80.43705017
0,1,0,1,0,0,0,0,0,1,0,335.4299722,10.99023008,80.42140398
0,1,0,1,0,0,0,0,0,1,1,377.9443889,11.22584248,80.42140398
0,1,0,1,0,0,0,0,1,0,0,377.4320056,10.81697369,80.29623448
0,1,0,1,0,0,0,0,1,0,1,378.0035372,10.92652512,80.29623448
0,1,0,1,0,0,0,0,1,1,0,377.795104,10.75026584,80.37446542
0,1,0,1,0,0,0,0,1,1,1,377.7006409,10.93174028,80.37446542
0,1,0,1,0,0,0,1,0,0,0,672.6979363,4.328447342,81.80869928
0,1,0,1,0,0,0,1,0,0,1,708.7096918,11.31951785,81.80869928
0,1,0,1,0,0,0,1,0,1,0,677.8360195,10.42221189,81.95994576
0,1,0,1,0,0,0,1,0,1,1,678.2158217,10.48149371,81.95994576
0,1,0,1,0,0,0,1,1,0,0,676.8628242,10.59275079,81.79305309
0,1,0,1,0,0,0,1,1,0,1,634.2968686,10.55885339,81.79305309
0,1,0,1,0,0,0,1,1,1,0,677.190212,10.26664138,82.02253051
0,1,0,1,0,0,0,1,1,1,1,676.6308432,10.39441061,82.02253051
0,1,0,1,0,0,1,0,0,0,0,301.9107745,11.00290537,79.76426411
0,1,0,1,0,0,1,0,0,0,1,302.158803,10.98943663,79.76426411
0,1,0,1,0,0,1,0,0,1,0,302.5714624,10.34430695,79.88421821
0,1,0,1,0,0,1,0,0,1,1,258.5227363,10.29619932,79.88421821
0,1,0,1,0,0,1,0,1,0,0,299.8577759,10.41639662,79.7799103
0,1,0,1,0,0,1,0,1,0,1,299.7793624,10.51424623,79.7799103
0,1,0,1,0,0,1,0,1,1,0,302.2928724,10.38551641,79.93115677
0,1,0,1,0,0,1,0,1,1,1,302.1989517,10.33623981,79.93115677
0,1,0,1,0,0,1,1,0,0,0,530.2201629,10.07304454,80.45791176
0,1,0,1,0,0,1,1,0,0,1,530.0962162,9.964831591,80.45791176
0,1,0,1,0,0,1,1,0,1,0,530.9187927,9.306189537,80.83863565
0,1,0,1,0,0,1,1,0,1,1,489.0456295,9.277398109,80.83863565
0,1,0,1,0,0,1,1,1,0,0,525.4075413,9.315724373,80.28580369
0,1,0,1,0,0,1,1,1,0,1,523.9409685,9.085510015,80.28580369
0,1,0,1,0,0,1,1,1,1,0,532.2479398,9.496277809,80.73954313
0,1,0,1,0,0,1,1,1,1,1,532.3158407,9.14507103,80.73954313
0,1,0,1,0,1,0,0,0,0,0,355.3513963,11.39240956,80.43705017
0,1,0,1,0,1,0,0,0,0,1,397.2148762,11.30573177,80.43705017
0,1,0,1,0,1,0,0,0,1,0,378.4550872,10.64816689,80.42140398
0,1,0,1,0,1,0,0,0,1,1,377.6938205,10.91347814,80.42140398
0,1,0,1,0,1,0,0,1,0,0,377.9531546,10.88446712,80.29623448
0,1,0,1,0,1,0,0,1,0,1,377.8728592,10.91368175,80.29623448
0,1,0,1,0,1,0,0,1,1,0,378.8194568,10.71806288,80.37446542
0,1,0,1,0,1,0,0,1,1,1,379.3328972,10.75093651,80.37446542
0,1,0,1,0,1,0,1,0,0,0,665.5293777,11.17988634,81.80869928
0,1,0,1,0,1,0,1,0,0,1,706.3743865,11.082165,81.80869928
0,1,0,1,0,1,0,1,0,1,0,677.7404923,10.39892459,81.95994576
0,1,0,1,0,1,0,1,0,1,1,677.2665946,10.25681067,81.95994576
0,1,0,1,0,1,0,1,1,0,0,635.1010869,10.53485942,81.79305309
0,1,0,1,0,1,0,1,1,0,1,676.6434565,10.37683702,81.79305309
0,1,0,1,0,1,0,1,1,1,0,676.4328184,10.45728064,82.02253051
0,1,0,1,0,1,0,1,1,1,1,676.7026727,10.26064229,82.02253051
0,1,0,1,0,1,1,0,0,0,0,303.6306975,11.026016,79.76426411
0,1,0,1,0,1,1,0,0,0,1,264.344589,6.256707907,79.76426411
0,1,0,1,0,1,1,0,0,1,0,303.4030676,10.25609875,79.88421821
0,1,0,1,0,1,1,0,0,1,1,303.3320279,10.31611228,79.88421821
0,1,0,1,0,1,1,0,1,0,0,300.2368863,10.33232617,79.7799103
0,1,0,1,0,1,1,0,1,0,1,300.7969615,10.40118742,79.7799103
